ticker,field,fiscal_year,current_parser,edgartools,verdict
ABT,depreciation_amortisation,2020,1195000000.0,9865000000.0,DISAGREE
ABT,depreciation_amortisation,2021,1491000000.0,10613000000.0,DISAGREE
ABT,depreciation_amortisation,2022,1254000000.0,11323000000.0,DISAGREE
ABT,depreciation_amortisation,2023,1277000000.0,11948000000.0,DISAGREE
ABT,depreciation_amortisation,2024,1340000000.0,12486000000.0,DISAGREE
ABT,depreciation_amortisation,2025,1434000000.0,13360000000.0,DISAGREE
ABT,diluted_shares,2011,1567000000.0,1589510000.0,DISAGREE
ABT,diluted_shares,2013,1574000000.0,1547691000.0,DISAGREE
ABT,diluted_shares,2014,1527000000.0,1515537000.0,DISAGREE
ABT,diluted_shares,2015,1506000000.0,1483673000.0,DISAGREE
ABT,diluted_shares,2016,1483000000.0,1735195000.0,DISAGREE
ABT,diluted_shares,2017,1749000000.0,1765278000.0,DISAGREE
ABT,diluted_shares,2021,1789000000.0,1774542000.0,DISAGREE
ABT,diluted_shares,2022,1764000000.0,1751715000.0,DISAGREE
ABUS,revenue,2009,,14428416.0,only EdgarTools
ABUS,revenue,2010,,21354739.0,only EdgarTools
ABUS,revenue,2012,14105000.0,2132000.0,DISAGREE
ABUS,revenue,2013,15465000.0,4430000.0,DISAGREE
ABUS,revenue,2014,14953000.0,4682000.0,DISAGREE
ABUS,revenue,2015,23276000.0,603000.0,DISAGREE
ABUS,revenue,2016,1491000.0,235000.0,DISAGREE
ABUS,revenue,2017,10700000.0,1436000.0,DISAGREE
ABUS,revenue,2018,5945000.0,679000.0,DISAGREE
ABUS,revenue,2019,6011000.0,1491000.0,DISAGREE
ABUS,revenue,2020,6914000.0,2113000.0,DISAGREE
ABUS,revenue,2021,10988000.0,12581000.0,DISAGREE
ABUS,revenue,2022,39019000.0,6687000.0,DISAGREE
ABUS,revenue,2023,18141000.0,1532000.0,DISAGREE
ABUS,revenue,2024,6171000.0,1764000.0,DISAGREE
ABUS,revenue,2025,14083000.0,179126000.0,DISAGREE
ABUS,revenue,2026,,1014000.0,only EdgarTools
ABUS,operating_income,2009,,-8477162.0,only EdgarTools
ABUS,operating_income,2010,,-12515312.0,only EdgarTools
ABUS,operating_income,2012,-12945000.0,-2994000.0,DISAGREE
ABUS,operating_income,2013,-12152000.0,-5958000.0,DISAGREE
ABUS,operating_income,2014,-33434000.0,-18006000.0,DISAGREE
ABUS,operating_income,2015,-103919000.0,-19977000.0,DISAGREE
ABUS,operating_income,2016,-491639000.0,-18299000.0,DISAGREE
ABUS,operating_income,2017,-110930000.0,-18405000.0,DISAGREE
ABUS,operating_income,2018,-89780000.0,-19196000.0,DISAGREE
ABUS,operating_income,2019,-143901000.0,-13147000.0,DISAGREE
ABUS,operating_income,2020,-57806000.0,-15676000.0,DISAGREE
ABUS,operating_income,2021,-73522000.0,-10974000.0,DISAGREE
ABUS,operating_income,2022,-65456000.0,-17413000.0,DISAGREE
ABUS,operating_income,2023,-78103000.0,-19363000.0,DISAGREE
ABUS,operating_income,2024,-76319000.0,-25699000.0,DISAGREE
ABUS,operating_income,2025,-38160000.0,168908000.0,DISAGREE
ABUS,operating_income,2026,,-5964000.0,only EdgarTools
ABUS,net_income,2009,,-8749157.0,only EdgarTools
ABUS,net_income,2010,,-12415480.0,only EdgarTools
ABUS,net_income,2012,29611000.0,-2546000.0,DISAGREE
ABUS,net_income,2013,-14063000.0,-17984000.0,DISAGREE
ABUS,net_income,2014,-38837000.0,-11989000.0,DISAGREE
ABUS,net_income,2016,-384164000.0,-18627000.0,DISAGREE
ABUS,net_income,2017,-84413000.0,-19765000.0,DISAGREE
ABUS,net_income,2018,-57060000.0,-25966000.0,DISAGREE
ABUS,net_income,2019,-153723000.0,-16839000.0,DISAGREE
ABUS,net_income,2020,-63745000.0,-19593000.0,DISAGREE
ABUS,net_income,2021,-76247000.0,-15765000.0,DISAGREE
ABUS,net_income,2023,-72849000.0,-17875000.0,DISAGREE
ABUS,net_income,2024,-69920000.0,-24526000.0,DISAGREE
ABUS,net_income,2025,-33501000.0,169695000.0,DISAGREE
ABUS,net_income,2026,,-5143000.0,only EdgarTools
ABUS,total_assets,2009,,126621.0,only EdgarTools
ABUS,total_assets,2010,,315057.0,only EdgarTools
ABUS,total_assets,2011,,424387.0,only EdgarTools
ABUS,total_assets,2012,,329280.0,only EdgarTools
ABUS,total_assets,2013,71716000.0,561000.0,DISAGREE
ABUS,total_assets,2014,118178000.0,1255000.0,DISAGREE
ABUS,total_assets,2015,712291000.0,1469000.0,DISAGREE
ABUS,total_assets,2016,275919000.0,1575000.0,DISAGREE
ABUS,total_assets,2017,237161000.0,1457000.0,DISAGREE
ABUS,total_assets,2018,227905000.0,682000.0,DISAGREE
ABUS,total_assets,2019,105535000.0,2370000.0,DISAGREE
ABUS,total_assets,2020,137080000.0,4115000.0,DISAGREE
ABUS,total_assets,2021,204485000.0,0.0,DISAGREE
ABUS,total_assets,2022,195419000.0,387000.0,DISAGREE
ABUS,total_assets,2023,144401000.0,322000.0,DISAGREE
ABUS,total_assets,2024,131707000.0,256000.0,DISAGREE
ABUS,total_assets,2025,94618000.0,191000.0,DISAGREE
ABUS,total_assets,2026,,1516000.0,only EdgarTools
ABUS,total_equity,2008,,30938111.0,only EdgarTools
ABUS,total_equity,2009,,22462525.0,only EdgarTools
ABUS,total_equity,2013,59194000.0,105483000.0,DISAGREE
ABUS,total_equity,2014,88035000.0,593691000.0,DISAGREE
ABUS,total_equity,2015,547679000.0,538077000.0,DISAGREE
ABUS,total_equity,2016,203005000.0,189098000.0,DISAGREE
ABUS,total_equity,2017,182473000.0,232418000.0,DISAGREE
ABUS,total_equity,2018,200234000.0,181209000.0,DISAGREE
ABUS,total_equity,2019,72744000.0,73256000.0,DISAGREE
ABUS,total_equity,2020,101966000.0,114149000.0,DISAGREE
ABUS,total_equity,2021,169439000.0,165845000.0,DISAGREE
ABUS,total_equity,2022,136852000.0,143915000.0,DISAGREE
ABUS,total_equity,2023,106018000.0,114637000.0,DISAGREE
ABUS,total_equity,2024,97366000.0,79157000.0,DISAGREE
ABUS,total_equity,2025,76576000.0,260177000.0,DISAGREE
ABUS,total_equity,2026,,258733000.0,only EdgarTools
ABUS,operating_cash_flow,2009,,-5533745.0,only EdgarTools
ABUS,operating_cash_flow,2010,,-11248508.0,only EdgarTools
ABUS,operating_cash_flow,2012,32908000.0,-2840000.0,DISAGREE
ABUS,operating_cash_flow,2013,-6737000.0,9155000.0,DISAGREE
ABUS,operating_cash_flow,2014,-12421000.0,-17843000.0,DISAGREE
ABUS,operating_cash_flow,2015,-56382000.0,-11546000.0,DISAGREE
ABUS,operating_cash_flow,2016,-57885000.0,-17535000.0,DISAGREE
ABUS,operating_cash_flow,2017,-48640000.0,-19967000.0,DISAGREE
ABUS,operating_cash_flow,2018,-67866000.0,-16580000.0,DISAGREE
ABUS,operating_cash_flow,2019,-71006000.0,-15453000.0,DISAGREE
ABUS,operating_cash_flow,2020,-51441000.0,-17881000.0,DISAGREE
ABUS,operating_cash_flow,2021,-67532000.0,20619000.0,DISAGREE
ABUS,operating_cash_flow,2022,-35356000.0,-27301000.0,DISAGREE
ABUS,operating_cash_flow,2023,-85936000.0,-19295000.0,DISAGREE
ABUS,operating_cash_flow,2024,-64850000.0,-13391000.0,DISAGREE
ABUS,operating_cash_flow,2025,-39637000.0,-8110000.0,DISAGREE
ABUS,operating_cash_flow,2026,,-14128000.0,only EdgarTools
ABUS,capex,2009,,1699508.0,only EdgarTools
ABUS,capex,2010,,830948.0,only EdgarTools
ABUS,capex,2012,15000.0,201000.0,DISAGREE
ABUS,capex,2013,725000.0,335000.0,DISAGREE
ABUS,capex,2014,1056000.0,141000.0,DISAGREE
ABUS,capex,2015,2287000.0,276000.0,DISAGREE
ABUS,capex,2016,3996000.0,3423000.0,DISAGREE
ABUS,capex,2017,7264000.0,248000.0,DISAGREE
ABUS,capex,2018,1138000.0,31000.0,DISAGREE
ABUS,capex,2019,589000.0,0.0,DISAGREE
ABUS,capex,2020,229000.0,99000.0,DISAGREE
ABUS,capex,2021,809000.0,75000.0,DISAGREE
ABUS,capex,2022,512000.0,117000.0,DISAGREE
ABUS,capex,2023,1008000.0,95000.0,DISAGREE
ABUS,capex,2024,182000.0,0.0,DISAGREE
ABUS,depreciation_amortisation,2010,,15555481.0,only EdgarTools
ABUS,depreciation_amortisation,2011,986932.0,16486912.0,DISAGREE
ABUS,depreciation_amortisation,2012,866000.0,11836456.0,DISAGREE
ABUS,depreciation_amortisation,2013,613000.0,11846000.0,DISAGREE
ABUS,depreciation_amortisation,2014,529000.0,10147000.0,DISAGREE
ABUS,depreciation_amortisation,2015,589000.0,9925000.0,DISAGREE
ABUS,depreciation_amortisation,2016,1092000.0,11061000.0,DISAGREE
ABUS,depreciation_amortisation,2017,2027000.0,602000.0,DISAGREE
ABUS,depreciation_amortisation,2018,2181000.0,509000.0,DISAGREE
ABUS,depreciation_amortisation,2019,2028000.0,500000.0,DISAGREE
ABUS,depreciation_amortisation,2020,1978000.0,443000.0,DISAGREE
ABUS,depreciation_amortisation,2021,1753000.0,394000.0,DISAGREE
ABUS,depreciation_amortisation,2022,1427000.0,334000.0,DISAGREE
ABUS,depreciation_amortisation,2023,1404000.0,355000.0,DISAGREE
ABUS,depreciation_amortisation,2024,1380000.0,330000.0,DISAGREE
ABUS,depreciation_amortisation,2025,363000.0,11000.0,DISAGREE
ABUS,depreciation_amortisation,2026,,22000.0,only EdgarTools
ABUS,diluted_shares,2010,,10332941.0,only EdgarTools
ABUS,diluted_shares,2019,,67683586.0,only EdgarTools
ABUS,diluted_shares,2020,75835378.0,93434378.0,DISAGREE
ABUS,diluted_shares,2021,106242452.0,148428326.0,DISAGREE
ABUS,diluted_shares,2022,150939337.0,161643404.0,DISAGREE
ABUS,diluted_shares,2023,165960379.0,175625552.0,DISAGREE
ABUS,diluted_shares,2024,185608874.0,190707085.0,DISAGREE
ABUS,diluted_shares,2025,191599600.0,195214067.0,DISAGREE
ABUS,diluted_shares,2026,,197470724.0,only EdgarTools
ABVC,revenue,2010,,720.0,only EdgarTools
ABVC,revenue,2011,3190.0,3665.0,DISAGREE
ABVC,revenue,2012,5714.0,761.0,DISAGREE
ABVC,revenue,2013,7787.0,0.0,DISAGREE
ABVC,revenue,2014,0.0,2260.0,DISAGREE
ABVC,revenue,2015,50000000.0,3360.0,DISAGREE
ABVC,revenue,2016,,70000.0,only EdgarTools
ABVC,revenue,2017,,90000.0,only EdgarTools
ABVC,revenue,2018,6956.0,212242.0,DISAGREE
ABVC,revenue,2019,701719.0,78786.0,DISAGREE
ABVC,revenue,2020,483045.0,263150.0,DISAGREE
ABVC,revenue,2021,355797.0,25660.0,DISAGREE
ABVC,revenue,2022,969783.0,128272.0,DISAGREE
ABVC,revenue,2023,152430.0,1205.0,DISAGREE
ABVC,revenue,2024,0.0,509589.0,DISAGREE
ABVC,revenue,2025,296000.0,795950.0,DISAGREE
ABVC,operating_income,2010,,-328716.0,only EdgarTools
ABVC,operating_income,2011,-1887863.0,-330553.0,DISAGREE
ABVC,operating_income,2012,-1143046.0,-20452.0,DISAGREE
ABVC,operating_income,2013,-177259.0,-30.0,DISAGREE
ABVC,operating_income,2014,,1119.0,only EdgarTools
ABVC,operating_income,2015,,-6608764.0,only EdgarTools
ABVC,operating_income,2016,-10997295.0,-236841.0,DISAGREE
ABVC,operating_income,2017,-4138750.0,-674199.0,DISAGREE
ABVC,operating_income,2018,-2784563.0,-730566.0,DISAGREE
ABVC,operating_income,2019,-3458778.0,-1171377.0,DISAGREE
ABVC,operating_income,2020,-8505776.0,-1252745.0,DISAGREE
ABVC,operating_income,2021,-11705968.0,-6218721.0,DISAGREE
ABVC,operating_income,2022,-15114412.0,-1906184.0,DISAGREE
ABVC,operating_income,2023,-6766734.0,-2838255.0,DISAGREE
ABVC,operating_income,2024,-4705242.0,-693005.0,DISAGREE
ABVC,operating_income,2025,-7151259.0,-1572472.0,DISAGREE
ABVC,operating_income,2026,,-779526.0,only EdgarTools
ABVC,net_income,2010,,-699318.0,only EdgarTools
ABVC,net_income,2011,-1218651.0,-529737.0,DISAGREE
ABVC,net_income,2012,-1069579.0,-107624.0,DISAGREE
ABVC,net_income,2013,-226352.0,-30.0,DISAGREE
ABVC,net_income,2014,-70.0,-1030.0,DISAGREE
ABVC,net_income,2015,-32281.0,-6608712.0,DISAGREE
ABVC,net_income,2016,-11007799.0,-256671.0,DISAGREE
ABVC,net_income,2017,-4242860.0,-713622.0,DISAGREE
ABVC,net_income,2018,-6064530.0,-873317.0,DISAGREE
ABVC,net_income,2019,-3933240.0,-1309262.0,DISAGREE
ABVC,net_income,2020,-10593584.0,-1195323.0,DISAGREE
ABVC,net_income,2021,-12838813.0,-92175.0,DISAGREE
ABVC,net_income,2022,-16423239.0,-11811472.0,DISAGREE
ABVC,net_income,2023,-7788050.0,-93468.0,DISAGREE
ABVC,net_income,2024,-4902878.0,5253708.0,DISAGREE
ABVC,net_income,2025,-7908554.0,-129695.0,DISAGREE
ABVC,net_income,2026,,-73547.0,only EdgarTools
ABVC,total_assets,2010,,-1985.0,only EdgarTools
ABVC,total_assets,2011,369396.0,17304.0,DISAGREE
ABVC,total_assets,2012,302308.0,0.0,DISAGREE
ABVC,total_assets,2013,231969.0,0.0,DISAGREE
ABVC,total_assets,2014,65389.0,-64594.0,DISAGREE
ABVC,total_assets,2015,1002460.0,0.0,DISAGREE
ABVC,total_assets,2016,177352.0,-3815.0,DISAGREE
ABVC,total_assets,2017,2643332.0,-3815.0,DISAGREE
ABVC,total_assets,2018,5940124.0,39005.0,DISAGREE
ABVC,total_assets,2019,6927811.0,-27834.0,DISAGREE
ABVC,total_assets,2020,11606705.0,631721.0,DISAGREE
ABVC,total_assets,2021,13698033.0,981912.0,DISAGREE
ABVC,total_assets,2022,9579574.0,203621.0,DISAGREE
ABVC,total_assets,2023,7784499.0,6708100.0,DISAGREE
ABVC,total_assets,2024,7539907.0,193393.0,DISAGREE
ABVC,total_assets,2025,21062203.0,200199.0,DISAGREE
ABVC,total_assets,2026,,337166.0,only EdgarTools
ABVC,total_equity,2011,-1463673.0,-1384162.0,DISAGREE
ABVC,total_equity,2012,-1643778.0,-1840916.0,DISAGREE
ABVC,total_equity,2014,31359.0,0.0002,DISAGREE
ABVC,total_equity,2015,897001.0,870731.0,DISAGREE
ABVC,total_equity,2016,-6519455.0,-922750.0,DISAGREE
ABVC,total_equity,2017,-1756915.0,140254.0,DISAGREE
ABVC,total_equity,2018,-5657996.0,-5526346.0,DISAGREE
ABVC,total_equity,2019,-150964.0,3837580.0,DISAGREE
ABVC,total_equity,2020,3438340.0,2934620.0,DISAGREE
ABVC,total_equity,2021,8843653.0,2031660.0,DISAGREE
ABVC,total_equity,2022,3098585.0,1128700.0,DISAGREE
ABVC,total_equity,2023,1554110.0,225740.0,DISAGREE
ABVC,total_equity,2024,1226140.0,7956295.0,DISAGREE
ABVC,total_equity,2025,11111861.0,12828457.0,DISAGREE
ABVC,total_equity,2026,,12269560.0,only EdgarTools
ABVC,operating_cash_flow,2010,,-952861.0,only EdgarTools
ABVC,operating_cash_flow,2011,-1593182.0,-582315.0,DISAGREE
ABVC,operating_cash_flow,2012,-915124.0,-37598.0,DISAGREE
ABVC,operating_cash_flow,2013,-37768.0,-40.0,DISAGREE
ABVC,operating_cash_flow,2014,1168.0,0.0,DISAGREE
ABVC,operating_cash_flow,2015,3360.0,-428849.0,DISAGREE
ABVC,operating_cash_flow,2016,-3474707.0,-1087127.0,DISAGREE
ABVC,operating_cash_flow,2017,-1485313.0,-1275484.0,DISAGREE
ABVC,operating_cash_flow,2018,-900531.0,-599528.0,DISAGREE
ABVC,operating_cash_flow,2019,-3134526.0,-630944.0,DISAGREE
ABVC,operating_cash_flow,2020,-4563919.0,-1413074.0,DISAGREE
ABVC,operating_cash_flow,2021,-7597719.0,-2994257.0,DISAGREE
ABVC,operating_cash_flow,2022,-7398391.0,-1497633.0,DISAGREE
ABVC,operating_cash_flow,2024,-1809145.0,-539833.0,DISAGREE
ABVC,operating_cash_flow,2025,-2986299.0,-894243.0,DISAGREE
ABVC,operating_cash_flow,2026,,-1138656.0,only EdgarTools
ABVC,capex,2010,,-1400.0,only EdgarTools
ABVC,capex,2011,29817.0,350.0,DISAGREE
ABVC,capex,2012,350.0,0.0,DISAGREE
ABVC,capex,2021,17503.0,93220.0,DISAGREE
ABVC,capex,2026,,7400000.0,only EdgarTools
ABVC,depreciation_amortisation,2010,,-74756.0,only EdgarTools
ABVC,depreciation_amortisation,2011,34179.0,-96685.0,DISAGREE
ABVC,depreciation_amortisation,2012,33049.0,99887.0,DISAGREE
ABVC,depreciation_amortisation,2013,23859.0,,only current parser
ABVC,depreciation_amortisation,2018,43610.0,3191387.0,DISAGREE
ABVC,depreciation_amortisation,2019,55086.0,3249821.0,DISAGREE
ABVC,depreciation_amortisation,2020,37142.0,3296911.0,DISAGREE
ABVC,depreciation_amortisation,2021,11993.0,5411.0,DISAGREE
ABVC,depreciation_amortisation,2022,23799.0,6493.0,DISAGREE
ABVC,depreciation_amortisation,2023,28531.0,7459.0,DISAGREE
ABVC,depreciation_amortisation,2024,32025.0,3344718.0,DISAGREE
ABVC,depreciation_amortisation,2025,25330.0,3380819.0,DISAGREE
ABVC,depreciation_amortisation,2026,,3388336.0,only EdgarTools
ABVC,diluted_shares,2014,11144.0,,only current parser
ABVC,diluted_shares,2015,5000929.0,163881199.0,DISAGREE
ABVC,diluted_shares,2016,193981153.0,212056647.0,DISAGREE
ABVC,diluted_shares,2017,213321921.0,11599911.0,DISAGREE
ABVC,diluted_shares,2018,213884105.0,14965665.0,DISAGREE
ABVC,diluted_shares,2019,,17333902.0,only EdgarTools
ABVC,diluted_shares,2021,25053522.0,29683402.0,DISAGREE
ABVC,diluted_shares,2022,3166460.0,3307577.0,DISAGREE
ABVC,diluted_shares,2023,4335650.0,9736150.0,DISAGREE
ABVC,diluted_shares,2024,11673980.0,14968232.0,DISAGREE
ABVC,diluted_shares,2025,20108944.0,25448516.0,DISAGREE
ABVC,diluted_shares,2026,,26058884.0,only EdgarTools
ACA,revenue,2016,1704000000.0,396300000.0,DISAGREE
ACA,revenue,2017,1462400000.0,354400000.0,DISAGREE
ACA,revenue,2018,1460400000.0,410900000.0,DISAGREE
ACA,revenue,2019,1736900000.0,488200000.0,DISAGREE
ACA,revenue,2020,1935600000.0,440400000.0,DISAGREE
ACA,revenue,2021,2036400000.0,535800000.0,DISAGREE
ACA,revenue,2022,2242800000.0,549200000.0,DISAGREE
ACA,revenue,2023,2307900000.0,598600000.0,DISAGREE
ACA,revenue,2024,2569900000.0,547600000.0,DISAGREE
ACA,revenue,2025,2883400000.0,571700000.0,DISAGREE
ACA,revenue,2026,,658700000.0,only EdgarTools
ACA,operating_income,2016,200800000.0,39600000.0,DISAGREE
ACA,operating_income,2017,131700000.0,31200000.0,DISAGREE
ACA,operating_income,2018,94900000.0,37300000.0,DISAGREE
ACA,operating_income,2019,152900000.0,45100000.0,DISAGREE
ACA,operating_income,2020,151800000.0,22900000.0,DISAGREE
ACA,operating_income,2021,107300000.0,34700000.0,DISAGREE
ACA,operating_income,2022,349000000.0,75100000.0,DISAGREE
ACA,operating_income,2023,217300000.0,53400000.0,DISAGREE
ACA,operating_income,2024,197600000.0,41000000.0,DISAGREE
ACA,operating_income,2025,341900000.0,47100000.0,DISAGREE
ACA,operating_income,2026,,84300000.0,only EdgarTools
ACA,net_income,2017,89700000.0,22200000.0,DISAGREE
ACA,net_income,2018,75700000.0,27400000.0,DISAGREE
ACA,net_income,2019,113300000.0,31300000.0,DISAGREE
ACA,net_income,2020,106600000.0,15800000.0,DISAGREE
ACA,net_income,2021,69600000.0,20100000.0,DISAGREE
ACA,net_income,2022,245800000.0,55500000.0,DISAGREE
ACA,net_income,2023,159200000.0,39100000.0,DISAGREE
ACA,net_income,2024,93700000.0,12000000.0,DISAGREE
ACA,net_income,2025,208400000.0,14500000.0,DISAGREE
ACA,net_income,2026,,277200000.0,only EdgarTools
ACA,total_assets,2016,1526300000.0,84800000.0,DISAGREE
ACA,total_assets,2017,1602500000.0,82400000.0,DISAGREE
ACA,total_assets,2018,2172200000.0,44800000.0,DISAGREE
ACA,total_assets,2019,2302500000.0,85400000.0,DISAGREE
ACA,total_assets,2020,2646700000.0,82100000.0,DISAGREE
ACA,total_assets,2021,3188100000.0,20400000.0,DISAGREE
ACA,total_assets,2022,3340600000.0,114800000.0,DISAGREE
ACA,total_assets,2023,3577900000.0,34600000.0,DISAGREE
ACA,total_assets,2024,4915500000.0,4100000.0,DISAGREE
ACA,total_assets,2025,4985200000.0,27000000.0,DISAGREE
ACA,total_assets,2026,,58800000.0,only EdgarTools
ACA,total_equity,2017,1407900000.0,1372400000.0,DISAGREE
ACA,total_equity,2018,1684500000.0,900000.0,DISAGREE
ACA,total_equity,2019,1790400000.0,-900000.0,DISAGREE
ACA,total_equity,2020,1892200000.0,-800000.0,DISAGREE
ACA,total_equity,2021,1953300000.0,1977600000.0,DISAGREE
ACA,total_equity,2022,2184400000.0,2243200000.0,DISAGREE
ACA,total_equity,2023,2332000000.0,2373800000.0,DISAGREE
ACA,total_equity,2024,2428200000.0,2454500000.0,DISAGREE
ACA,total_equity,2026,,2983300000.0,only EdgarTools
ACA,operating_cash_flow,2017,162000000.0,89600000.0,DISAGREE
ACA,operating_cash_flow,2018,118500000.0,125000000.0,DISAGREE
ACA,operating_cash_flow,2019,358800000.0,41500000.0,DISAGREE
ACA,operating_cash_flow,2020,259900000.0,400000.0,DISAGREE
ACA,operating_cash_flow,2021,166500000.0,24500000.0,DISAGREE
ACA,operating_cash_flow,2022,174300000.0,27300000.0,DISAGREE
ACA,operating_cash_flow,2023,261000000.0,80500000.0,DISAGREE
ACA,operating_cash_flow,2024,502000000.0,-21100000.0,DISAGREE
ACA,operating_cash_flow,2025,341100000.0,58100000.0,DISAGREE
ACA,operating_cash_flow,2026,,33400000.0,only EdgarTools
ACA,capex,2017,82400000.0,7600000.0,DISAGREE
ACA,capex,2018,44800000.0,18000000.0,DISAGREE
ACA,capex,2019,85400000.0,21100000.0,DISAGREE
ACA,capex,2020,82100000.0,19900000.0,DISAGREE
ACA,capex,2021,85100000.0,25900000.0,DISAGREE
ACA,capex,2022,138000000.0,44400000.0,DISAGREE
ACA,capex,2023,203500000.0,54400000.0,DISAGREE
ACA,capex,2024,189700000.0,33000000.0,DISAGREE
ACA,capex,2025,165600000.0,43500000.0,DISAGREE
ACA,capex,2026,,102300000.0,only EdgarTools
ACA,depreciation_amortisation,2017,65700000.0,17100000.0,DISAGREE
ACA,depreciation_amortisation,2018,67600000.0,19800000.0,DISAGREE
ACA,depreciation_amortisation,2019,85800000.0,26800000.0,DISAGREE
ACA,depreciation_amortisation,2020,114500000.0,31400000.0,DISAGREE
ACA,depreciation_amortisation,2021,144300000.0,37800000.0,DISAGREE
ACA,depreciation_amortisation,2022,154100000.0,38800000.0,DISAGREE
ACA,depreciation_amortisation,2023,159500000.0,42800000.0,DISAGREE
ACA,depreciation_amortisation,2024,195000000.0,51700000.0,DISAGREE
ACA,depreciation_amortisation,2025,223000000.0,53500000.0,DISAGREE
ACA,depreciation_amortisation,2026,,58000000.0,only EdgarTools
ACA,diluted_shares,2018,48900000.0,48500000.0,DISAGREE
ACA,diluted_shares,2020,48500000.0,48800000.0,DISAGREE
ACA,diluted_shares,2022,48500000.0,48800000.0,DISAGREE
ACA,diluted_shares,2024,48800000.0,49200000.0,DISAGREE
ACA,diluted_shares,2026,,49200000.0,only EdgarTools
ACAD,revenue,2010,42135000.0,435000.0,DISAGREE
ACAD,revenue,2011,2067000.0,450000.0,DISAGREE
ACAD,revenue,2012,4907000.0,417000.0,DISAGREE
ACAD,revenue,2013,1145000.0,30000.0,DISAGREE
ACAD,revenue,2014,120000.0,4000.0,DISAGREE
ACAD,revenue,2015,61000.0,4000.0,DISAGREE
ACAD,revenue,2016,17331000.0,15286000.0,DISAGREE
ACAD,revenue,2017,124901000.0,48868000.0,DISAGREE
ACAD,revenue,2018,223807000.0,62959000.0,DISAGREE
ACAD,revenue,2019,339076000.0,90068000.0,DISAGREE
ACAD,revenue,2020,441755000.0,106554000.0,DISAGREE
ACAD,revenue,2021,484145000.0,115468000.0,DISAGREE
ACAD,revenue,2022,517235000.0,118462000.0,DISAGREE
ACAD,revenue,2023,726437000.0,231041000.0,DISAGREE
ACAD,revenue,2024,957797000.0,,only current parser
ACAD,revenue,2025,1071505000.0,,only current parser
ACAD,operating_income,2010,15094000.0,-5861000.0,DISAGREE
ACAD,operating_income,2011,-22852000.0,-6231000.0,DISAGREE
ACAD,operating_income,2012,-20886000.0,-6164000.0,DISAGREE
ACAD,operating_income,2013,-38297000.0,-17958000.0,DISAGREE
ACAD,operating_income,2014,-93230000.0,-40552000.0,DISAGREE
ACAD,operating_income,2015,-164612000.0,-50262000.0,DISAGREE
ACAD,operating_income,2016,-272815000.0,-88721000.0,DISAGREE
ACAD,operating_income,2017,-292410000.0,-54819000.0,DISAGREE
ACAD,operating_income,2018,-247444000.0,-87634000.0,DISAGREE
ACAD,operating_income,2019,-246545000.0,-89515000.0,DISAGREE
ACAD,operating_income,2020,-286586000.0,-66772000.0,DISAGREE
ACAD,operating_income,2021,-170439000.0,-113016000.0,DISAGREE
ACAD,operating_income,2022,-223596000.0,-53584000.0,DISAGREE
ACAD,operating_income,2023,-73379000.0,15210000.0,DISAGREE
ACAD,operating_income,2024,230794000.0,19290000.0,DISAGREE
ACAD,operating_income,2025,104811000.0,-4616000.0,DISAGREE
ACAD,operating_income,2026,,37836000.0,only EdgarTools
ACAD,net_income,2010,15139000.0,-5833000.0,DISAGREE
ACAD,net_income,2011,-22765000.0,-6218000.0,DISAGREE
ACAD,net_income,2012,-20849000.0,-6123000.0,DISAGREE
ACAD,net_income,2013,-37948000.0,-17828000.0,DISAGREE
ACAD,net_income,2014,-92475000.0,-40375000.0,DISAGREE
ACAD,net_income,2015,-164443000.0,-49762000.0,DISAGREE
ACAD,net_income,2016,-271393000.0,-87843000.0,DISAGREE
ACAD,net_income,2017,-289403000.0,-54296000.0,DISAGREE
ACAD,net_income,2018,-245192000.0,-85304000.0,DISAGREE
ACAD,net_income,2019,-235259000.0,-88023000.0,DISAGREE
ACAD,net_income,2020,-281584000.0,-66448000.0,DISAGREE
ACAD,net_income,2021,-167870000.0,-113056000.0,DISAGREE
ACAD,net_income,2022,-215975000.0,-43021000.0,DISAGREE
ACAD,net_income,2023,-61286000.0,16555000.0,DISAGREE
ACAD,net_income,2024,226451000.0,18987000.0,DISAGREE
ACAD,net_income,2025,391000000.0,3637000.0,DISAGREE
ACAD,net_income,2026,,31500000.0,only EdgarTools
ACAD,total_assets,2009,,-1013000.0,only EdgarTools
ACAD,total_assets,2010,38394000.0,762000.0,DISAGREE
ACAD,total_assets,2011,32114000.0,463000.0,DISAGREE
ACAD,total_assets,2012,108590000.0,1522000.0,DISAGREE
ACAD,total_assets,2013,189118000.0,1820000.0,DISAGREE
ACAD,total_assets,2014,325458000.0,1260000.0,DISAGREE
ACAD,total_assets,2015,221896000.0,4326000.0,DISAGREE
ACAD,total_assets,2016,561153000.0,7546000.0,DISAGREE
ACAD,total_assets,2017,384506000.0,323000.0,DISAGREE
ACAD,total_assets,2018,540202000.0,1565000.0,DISAGREE
ACAD,total_assets,2019,783183000.0,1342000.0,DISAGREE
ACAD,total_assets,2020,782616000.0,0.0,DISAGREE
ACAD,total_assets,2021,700122000.0,0.0,DISAGREE
ACAD,total_assets,2022,587812000.0,0.0,DISAGREE
ACAD,total_assets,2023,748956000.0,0.0,DISAGREE
ACAD,total_assets,2024,1187756000.0,0.0,DISAGREE
